id,notice_en,period_en,location_en,details_en,notice_fr,period_fr,location_fr,details_fr,dt_start,dt_end,person_candidates
1705946751132,1705946751132 Updated Notice of half-masting: DEATH OF MINISTER DERRICK BRAGG,"Masting period: From now until sunset on January 26, 2024.",Masting location(s): All Government of Canada buildings and establishments in the Province of Newfoundland and Labrador.,Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 10).,1705946751132 À jour Avis de mise en berne : DÉCÈS DU MINISTRE DERRICK BRAGG,Période de mise en berne : Dès maintenant jusqu’au crépuscule le 26 janvier 2024.,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la province de Terre-Neuve-et-Labrador.,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 10) .,2024-01-26,2024-01-26,"[('Avis de', 1), ('Période', 1)]"
1706138492720,1706138492720 Notice of half-masting: TO COMMEMORATE THE VICTIMS OF THE PLANE CRASH IN THE NORTHWEST TERRITORIES,"Masting period: From now until sunset on January 31, 2024",Masting location(s): All Government of Canada buildings and establishments in the Northwest Territories,Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 10),1706138492720 Avis de mise en berne : EN MÉMOIRE DES VICTIMES DE L'ACCIDENT D'AVION AUX TERRITOIRES DU NORD-OUEST,Période de mise en berne : Dès maintenant jusqu’au crépuscule le 31 janvier,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada aux Territoires du Nord-Ouest,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (Article 10),2024-01-31,2024-01-31,"[(""EN MÉMOIRE DES VICTIMES DE L'ACCIDENT D'AVION"", 1), ('Période', 1)]"
1709252341994,"1709252341994 Updated Notice of half-masting: DEATH OF THE RIGHT HONOURABLE MARTIN BRIAN MULRONEY, P.C., C.C., G.O.Q.","Masting period: From now until sunset on March 23,  2024.",Masting location(s): The flags on the Peace Tower and all federal buildings and establishments in Canada.,Additional details: As per the Rules for half-masting the National Flag of Canada (section 4) .,"1709252341994 À jour Avis de mise en berne : DÉCÈS DU TRÈS HONORABLE MARTIN BRIAN MULRONEY, C.P., C.C., G.O.Q.",Période de mise en berne : Dès maintenant jusqu’au crépuscule le 23 mars 2024,Endroit(s) de la mise en berne : Les drapeaux sur la tour de la Paix et sur tous les édifices et établissements du gouvernement du Canada au Canada,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (section 4) .,,,"[('G.O.Q.', 2), ('Avis de', 1), ('MARTIN BRIAN MULRONEY', 1), ('Période', 1), ('Les', 1)]"
1712060875270,1712060875270 Notice of half-masting: VIMY RIDGE DAY,"Masting period: From sunrise to sunset on April 9, 2024.",Masting location(s): Peace Tower in Ottawa,"Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 11) ,",1712060875270 Avis de mise en berne : JOUR DE LA BATAILLE DE VIMY,Période de mise en berne : De l'aube au crépuscule le 9 avril 2024.,Endroit(s) de la mise en berne : La tour de la Paix à Ottawa,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 11) .,2024-04-09,2024-04-09,"[('Période', 1)]"
1712349062734,"1712349062734 Notice of half-masting: DEATH OF THE HONOURABLE IONA CAMPAGNOLO, P.C., O.C., O.B.C.","Masting period: From now until sunset on April 6, 2024",Masting location(s): The flags on all Government of Canada buildings and establishments in the province of British Columbia,"Additional details: As per the Rules for Half-masting the National Flag of Canada (Sections 7 & 10). Additionally, the flags on all Government of Canada buildings and establishments in the province of British Columbia and the flag on the Peace Tower will fly at half-mast from sunrise to sunset on the day of the funeral or the memorial service (date to be determined) of the late Honourable Iona Campagnolo.","1712349062734 Avis de mise en berne : DÉCÈS DE L'HONORABLE IONA CAMPAGNOLO, C.P., O.C., O.B.C.",Période de mise en berne : Dès maintenant jusqu’au crépuscule le 6 avril 2024,Endroit(s) de la mise en berne : Les drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la province de la Colombie-Britannique,"Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (sections 7 et 10). De plus, les drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la province de la Colombie-Britannique et le drapeau sur la tour de la Paix flotteront en berne de l’aube jusqu’au crépuscule le jour des funérailles ou du service commémoratif (date à déterminer) de feu l’honorable Iona Campagnolo.",2024-04-06,2024-04-06,"[('Avis de', 1), ('Période', 1), ('Les', 1), ('Iona Campagnolo', 1)]"
1712609027437,"1712609027437 Updated Notice of half-masting: DEATH OF THE HONOURABLE JOHN ALLEN FRASER, P.C., O.C., O.B.C., C.D., K.C.","Masting period: From now until sunset on April 12, 2024.","Masting location(s): The flags on all Government of Canada buildings and establishments in the city of Vancouver, British Columbia","Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 7) . Additionally, the flag on the Peace Tower and the flags on all Government of Canada buildings and establishments in the city of Vancouver, British Columbia, will fly at half-mast from sunrise to sunset on May 31, 2024, the day of the memorial service for the late John Allen Fraser, who passed away on April 7, 2024.","1712609027437 À jour Avis de mise en berne : DÉCÈS DE L'HONORABLE JOHN ALLEN FRASER, C.P., O.C., O.B.C., C.D., c.r.",Période de mise en berne : Dès maintenant jusqu’au crépuscule le 12 avril 2024.,Endroit(s) de la mise en berne : Les drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la ville de Vancouver en Colombie-Britannique,"Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 7) . De plus, le drapeau sur la tour de la Paix et les drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la ville de Vancouver, en Colombie-Britannique, flotteront en berne de l’aube jusqu’au crépuscule le 31 mai 2024, jour du service commémoratif de feu John Allen Fraser, décédé le 7 avril 2024.",2024-04-12,2024-04-12,"[('JOHN ALLEN FRASER', 2), ('John Allen Fraser', 2), ('la ville de Vancouver', 2), ('Colombie-Britannique', 2), ('Avis de', 1), ('Période', 1), ('Les', 1)]"
1713211896617,1713211896617 Notice of half-masting: Day of Mourning for Persons Killed or Injured in the Workplace (Workers' Mourning Day),"Masting period: From sunrise to sunset on Sunday, April 28, 2024",Masting location(s): All Government of Canada buildings and establishments across Canada including the Peace Tower in Ottawa,Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 11),1713211896617 Avis de mise en berne : Jour de compassion pour les personnes tuées ou blessées au travail (Jour de compassion pour les travailleurs),Période de mise en berne : De l'aube au crépuscule le dimanche 28 avril 2024,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada y compris la tour de la Paix à Ottawa,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 11),2024-04-28,2024-04-28,"[('Période', 1), ('compris la tour de la Paix à Ottawa', 1)]"
1713380608052,1713380608052 Notice of half-masting: Commemoration of the anniversary of the tragic events in Nova Scotia in 2020,"Masting period: From sunrise on Thursday, April 18, 2024, to sunset on Friday, April 19, 2024",Masting location(s): All Government of Canada buildings and establishments in Nova Scotia,Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 10) .,1713380608052 Avis de mise en berne : Commémoration de l’anniversaire des événements tragiques en Nouvelle-Écosse en 2020,Période de mise en berne : De l'aube du jeudi 18 avril 2024 au crépuscule du vendredi 19 avril 2024,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada en Nouvelle-Écosse,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 10) .,2024-04-18,2024-04-19,"[('Période', 1)]"
1715467904446,"1715467904446 Updated Notice of half-masting: Death of the Honourable Jim Peterson, P.C.","Masting period: From sunrise on May 11, 2024, to sunset on May 17, 2024.","Masting location(s): All Government of Canada buildings and establishments in the City of Toronto, Ontario.","Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 7) . Additionally, the flag on the Peace Tower and the flags on all Government of Canada buildings and establishments in the city of Toronto, Ontario, will fly at half-mast from sunrise to sunset on October 8, 2024, the day of the funeral of the late Jim Peterson, who passed away on May 10, 2024.","1715467904446 À jour Avis de mise en berne : Décès de l’honorable Jim Peterson, C.P.",Période de mise en berne : De l’aube du 11 mai 2024 jusqu’au crépuscule du 17 mai 2024.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la ville de Toronto, en Ontario.","Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 7) . De plus, le drapeau sur la tour de la Paix et les drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la ville de Toronto, Ontario, flotteront en berne de l’aube jusqu’au crépuscule le 8 octobre 2024, jour des funérailles de feu Jim Peterson, décédé le 10 mai 2024.",2024-05-11,2024-05-17,"[('Jim Peterson', 4), ('la ville de Toronto', 2), ('Avis de', 1), ('C.P.', 1), ('Période', 1)]"
1716297009420,1716297009420 Notice of half-masting: Memorial Service for Deceased Parliamentarians.,"Masting period: From 08:00 to 11:30 a.m. on Monday June 3, 2024.",Masting location(s): The Peace Tower in Ottawa.,Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 11).,1716297009420 Avis de mise en berne : Service commémoratif pour les parlementaires décédés.,Période de mise en berne : De 8h00 à 11h30 le lundi 3 juin 2024.,Endroit(s) de la mise en berne : La tour de la Paix à Ottawa.,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 11) .,2024-06-03,2024-06-03,"[('Période', 1)]"
1718029285365,1718029285365 Notice of half-masting: National Day of Remembrance for Victims of Terrorism,"Masting period: From sunrise to sunset on Sunday, June 23, 2024.",Masting location(s): All Government of Canada buildings and establishments across Canada including the Peace Tower in Ottawa.,Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 11) .,1718029285365 Avis de mise en berne : Journée nationale du souvenir des victimes du terrorisme,Période de mise en berne : De l'aube au crépuscule dimanche le 23 juin 2024.,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada y compris la tour de la Paix à Ottawa.,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 11) .,2024-06-23,2024-06-23,"[('Période', 1), ('compris la tour de la Paix à Ottawa', 1)]"
1719415949316,1719415949316 Updated Notice of half-masting: Lying-in-state of an unknown Newfoundland First World War soldier,"Masting period: From sunrise on Friday, June 28, to sunset on Sunday, June 30, 2024.",Masting location(s): All Government of Canada buildings and establishments in the province of Newfoundland and Labrador.,Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 10) .,1719415949316 À jour Avis de mise en berne : Chapelle ardente d'un soldat inconnu de Terre-Neuve de la Première Guerre mondiale,Période de mise en berne : De l'aube du vendredi 28 juin 2024 au crépuscule du dimanche 30 juin 2024.,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la province de Terre-Neuve-et-Labrador.,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 10) .,2024-06-28,2024-06-30,"[('Avis de', 1), ('de Terre-Neuve de la Première Guerre', 1), ('Période', 1)]"
1723564668927,1723564668927 Notice of half-masting: Death of an employee of Fisheries and Oceans Canada in the line of duty.,"Masting period: From now until until sunset on August 20, 2024.","Masting location(s): All buildings, establishments, and vessels of the Department of Fisheries and Oceans Canada and the Canadian Coast Guard across the country.","Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 14) . Half-masting locations include 200 Kent St. (Ottawa), 104 Dalhousie St. (Québec), and 850 Route de la Mer (Mont-Joli, QC).",1723564668927 Avis de mise en berne : Décès d’une employée de Pêches et Océans Canada dans l’exercice de ses fonctions.,Période de mise en berne : Dès maintenant jusqu’au crépuscule le 20 août 2024.,"Endroit(s) de la mise en berne : Tous les édifices, établissements, et navires du ministère des Pêches et Océans Canada et de la Garde côtière canadienne à travers le pays.","Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 14) . Les lieux de mise en berne comprennent le 200 rue Kent (Ottawa), le 104 rue Dalhousie (Québec), et le 850 Route de la Mer (Mont-Joli, QC).",2024-08-20,2024-08-20,"[('Dalhousie St.', 1), ('Période', 1), ('rue Kent', 1), ('rue Dalhousie', 1)]"
1723732054217,"1723732054217 Updated Notice of half-masting: Death of the Honourable Chuck Strahl, P.C.","Masting period: From now until sunset on August 19, 2024.","Masting location(s): All Government of Canada buildings and establishments in the city of Chilliwack, British Columbia.","Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 7) . Additionally, the flags on all Government of Canada buildings and establishments in the city of Chilliwack, British Columbia, and the flag on the Peace Tower in Ottawa will fly at half-mast from sunrise to sunset on August 23, 2024, the day of the  memorial service of the late Chuck Strahl, who passed away on August 13, 2024.","1723732054217 À jour Avis de mise en berne : Décès de l’honorable Chuck Strahl, C.P.",Période de mise en berne : Dès maintenant jusqu’au crépuscule le 19 août 2024.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la ville de Chilliwack, en Colombie-Britannique.","Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 7) . De plus, les drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la ville de Chilliwack, en Colombie-Britannique, et le drapeau sur la tour de la Paix à Ottawa flotteront en berne de l’aube jusqu’au crépuscule le 23 août 2024, jour du service commémoratif de feu Chuck Strahl, décédé le 13 août 2024.",2024-08-19,2024-08-19,"[('Chuck Strahl', 2), ('la ville de Chilliwack', 2), ('Colombie-Britannique', 2), ('Avis de', 1), ('Période', 1)]"
1724680683392,1724680683392 Notice of half-masting: Firefighters’ National Memorial Day,"Masting period: From  sunrise to sunset on Sunday, September 8, 2024.","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa.",Additional details: Rules for Half-masting the National Flag of Canada (Section 11) .,1724680683392 Avis de mise en berne : Jour commémoratif national des pompiers,"Période de mise en berne : De  l'aube au crépuscule, dimanche le 8 septembre 2024.","Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix à Ottawa.",Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada (article 11) .,2024-09-08,2024-09-08,"[('Période', 1), ('compris la', 1)]"
1726494324203,1726494324203 Notice of half-masting: Police and Peace Officers' National Memorial Day,"Masting period: From sunrise to sunset on September 29, 2024.","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa.",Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 11) .,1726494324203 Avis de mise en berne : Jour commémoratif national des policiers et des agents de la paix,Période de mise en berne : De l'aube au crépuscule le 29 septembre 2024.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix à Ottawa.",Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 11) .,2024-09-29,2024-09-29,"[('Période', 1), ('compris la', 1)]"
1726508807960,"1726508807960 Notice of half-masting: Death of Tony Whitford, O.N.W.T.","Masting period: From now until sunrise on September 17, 2024.",Masting location(s): All Government of Canada buildings and establishments in the Northwest Territories.,Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 10) .,"1726508807960 Avis de mise en berne : Décès de Tony Whitford, O.T.N.-O.",Période de mise en berne : Dès maintenant jusqu’à l’aube du 17 septembre 2024.,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada aux Territoires du Nord-Ouest.,Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 10).,2024-09-17,2024-09-17,"[('Tony Whitford', 1), ('Décès de Tony Whitford', 1), ('Période', 1)]"
1726584846676,1726584846676 Notice of half-masting: National Day for Truth and Reconciliation,"Masting period: From sunrise to sunset on September 30, 2024.","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa.",Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 11) .,1726584846676 Avis de mise en berne : Journée nationale de la vérité et de la réconciliation,Période de mise en berne : De l'aube au crépuscule le 30 septembre 2024.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix à Ottawa.",Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 11) .,2024-09-30,2024-09-30,"[('Période', 1), ('compris la', 1)]"
1727969192735,"1727969192735 Notice of half-masting: Death of Her Excellency Adriana Solano Laclé, Ambassador of the Republic of Costa Rica to Canada.","Masting period: From sunrise until sunset on October 5, 2024.",Masting location(s): The Peace Tower in Ottawa .,"Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 9), on the day of the memorial service for Her late Excellency Adriana Solano Laclé, who passed away on September 30, 2024.","1727969192735 Avis de mise en berne : Décès de Son Excellence Adriana Solano Laclé, Ambassadrice de la République du Costa Rica au Canada.",Période de mise en berne : De l’aube au crépuscule le 5 octobre 2024.,Endroit(s) de la mise en berne : La tour de la Paix à Ottawa.,"Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 9), le jour du service commémoratif de feu Son Excellence Adriana Solano Laclé, décédée le 30 septembre 2024.",2024-10-05,2024-10-05,"[('Excellence Adriana Solano Laclé', 2), ('Adriana Solano Laclé', 1), ('Période', 1)]"
1728068029275,"1728068029275 Notice of half-masting: Death of the Honourable Francis Fox, P.C., K.C.","Masting period: From sunrise until sunset on October 18, 2024.","Masting location(s): The Peace Tower in Ottawa and all Government of Canada buildings and establishments in the city of Montréal, Quebec.","Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 7) , on the day of the celebration of the life of the late Francis Fox, who passed away on September 24, 2024.","1728068029275 Avis de mise en berne : Décès de l’honorable Francis Fox, C.P., c.r.",Période de mise en berne : De l’aube jusqu’au crépuscule le 18 octobre 2024.,"Endroit(s) de la mise en berne : La tour de la Paix à Ottawa et tous les édifices et établissements du gouvernement du Canada dans la ville de Montréal, au Québec.","Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 7) , le jour de la célébration de la vie de feu Francis Fox, décédé le 24 septembre 2024.",2024-10-18,2024-10-18,"[('Francis Fox', 4), ('Période', 1), ('la ville de Montréal', 1)]"
1729167336188,"1729167336188 Notice of half-masting: Death of Tony Whitford, O.N.W.T.","Masting period: From sunrise until sunset on October 19, 2024.",Masting location(s): All Government of Canada buildings and establishments in the Northwest Territories.,"Additional details: UPDATE As per the Rules for Half-masting the National Flag of Canada (Section 10) , on the day of the memorial service of the late Tony Whitford, former Commissioner of the Northwest Territories, who passed away on September 16, 2024.","1729167336188 Avis de mise en berne : Décès de Tony Whitford, O.T.N.-O.",Période de mise en berne : De l’aube jusqu’au crépuscule le 19 octobre 2024.,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada aux Territoires du Nord-Ouest.,"Détails supplémentaires : MISE À JOUR Selon les Règles pour la mise en berne du drapeau national du Canada (article 10) , le jour du service commémoratif de feu Tony Whitford, ancien commissaire des Territoires du Nord-Ouest, décédé le 16 septembre 2024.",2024-10-19,2024-10-19,"[('Tony Whitford', 3), ('Décès de Tony Whitford', 1), ('Période', 1)]"
1730125936931,1730125936931 Notice of half-masting: Remembrance Day,"Masting period: From sunrise to sunset on November 11, 2024.","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa.","Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 11) . Additionally, when half-masting occurs at the National War Memorial or a place where a commemorative service/event is being held, the half-masting can occur at 11:00 a.m. (or according to the prescribed order of service) until sunset.",1730125936931 Avis de mise en berne : Jour du Souvenir,Période de mise en berne : De l'aube au crépuscule le 11 novembre 2024.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix à Ottawa.","Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 11) . De plus, lorsque la mise en berne a lieu au Monument commémoratif de guerre du Canada ou à un autre endroit où se déroule un service commémoratif, celle-ci peut avoir lieu à compter de 11 heures (ou selon l'ordre prescrit du service) jusqu'au crépuscule.",2024-11-11,2024-11-11,"[('Période', 1), ('compris la', 1)]"
1730232540095,1730232540095 Notice of half-masting: Death of Jocelyn De Varennes,"Masting period: From dawn on October 30, 2024 until sunset on November 3, 2024.","Masting location(s): All Canadian Coast Guard vessels, buildings and establishments across the country.","Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 14) , in memory of the late Jocelyn De Varennes, who was lost at sea while working onboard the CCGS Vincent Massey on September 16, 2024.",1730232540095 Avis de mise en berne : Décès de Jocelyn De Varennes,Période de mise en berne : De l’aube du 30 octobre 2024 au crépuscule du 3 novembre 2024.,"Endroit(s) de la mise en berne : Tous les navires, édifices et établissements de la Garde côtière canadienne partout aux pays.","Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 14) , en mémoire de feu Jocelyn De Varennes, disparu en mer alors qu'il travaillait à bord du NGCC Vincent Massey, le 16 septembre 2024.",2024-10-30,2024-11-03,"[('Jocelyn De Varennes', 3), ('Vincent Massey', 2), ('Décès de Jocelyn De Varennes', 1), ('Période', 1), ('de la Garde', 1)]"
1730748883821,1730748883821 Updated Notice of half-masting: Indigenous Veterans’ Day,"Masting period: From sunrise to sunset on November 8, 2024.","Masting location(s): All Government of Canada buildings and establishments in Ontario (excluding the Peace Tower in Ottawa), Newfoundland and Labrador, and Yukon.",Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 10) .,1730748883821 Avis de mise en berne : Journée des anciens combattants autochtones,Période de mise en berne : De l'aube au crépuscule le 8 novembre 2024.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada en  Ontario (à l’exception de la tour de la Paix à Ottawa), à Terre-Neuve-et-Labrador, et au Yukon.",Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 10).,2024-11-08,2024-11-08,"[('Période', 1)]"
1730772070290,"1730772070290 Updated Notice of half-masting: Death of the Honourable Murray Sinclair, C.C., O.M., M.S.C.","Masting period: From now until sunset on November 10, 2024.","Masting location(s): The flags on the Peace Tower and on all Government of Canada buildings and establishments in the city of Winnipeg, Manitoba.","Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 16) , until the day of the national commemorative ceremony for the late Murray Sinclair, who passed away on November 4, 2024. Additionally, as per the Rules for Half-masting the National Flag of Canada (Section 10) , the flags on all Government of Canada buildings and establishments in the province of Ontario will be flown at half-mast from sunrise to sunset on November 10, 2024. As the flag on the Peace Tower is already flown at half-mast for this occasion, no additional action is required for this location.","1730772070290 À jour Avis de mise en berne : Décès de l'honorable Murray Sinclair, C.C., O.M., C.S.M.",Période de mise en berne : Dès maintenant jusqu’au crépuscule le 10 novembre 2024.,"Endroit(s) de la mise en berne : Les drapeaux sur la tour de la Paix et sur tous les édifices et établissements du gouvernement du Canada dans la ville de Winnipeg, au Manitoba.","Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 16) , jusqu'au jour de la cérémonie nationale de commémoration de feu Murray Sinclair, décédé le 4 novembre 2024. De plus, selon les Règles pour la mise en berne du drapeau national du Canada (article 10) , les drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la province de l’Ontario flotteront en berne de l’aube au crépuscule le 10 novembre 2024. Puisque le drapeau sur la tour de la Paix sera déjà en berne pour cette occasion, aucune action supplémentaire n’est requise pour cet emplacement.",2024-11-10,2024-11-10,"[('Murray Sinclair', 1), ('Avis de', 1), ('Période', 1), ('Les', 1), ('de la', 1), ('Règles', 1)]"
1731443997699,1731443997699 Notice of half-masting: Death of John Joseph Horgan,Masting period: From now until sunset on the day of the funeral or memorial service (date to be determined).,Masting location(s): All Government of Canada buildings and establishments in the province of British Columbia.,"Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 10) , in honour of the late John Joseph Horgan, former Premier of British Columbia, who passed away on November 12, 2024.",1731443997699 Avis de mise en berne : Décès de John Joseph Horgan,Période de mise en berne : Dès maintenant jusqu’au crépuscule le jour des funérailles ou du service commémoratif (date à déterminer).,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la province de Colombie-Britannique.,"Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 10) , en l'honneur de feu John Joseph Horgan, ancien premier ministre de la Colombie-Britannique, décédé le 12 novembre 2024.",,,"[('John Joseph Horgan', 3), ('Décès de John Joseph Horgan', 1), ('Période', 1), ('ministre de la Colombie-Britannique', 1)]"
1732045106007,1732045106007 Notice of half-masting: Death of Jocelyn De Varennes,"Masting period: From sunrise to sunset on November 23, 2024.","Masting location(s): All Canadian Coast Guard vessels, buildings and establishments across the country.","Additional details: UPDATE As per the Rules for Half-masting the National Flag of Canada (Section 14) , on the day of the commemorative ceremony in memory of the late Jocelyn De Varennes, who passed away while working onboard the CCGS Vincent Massey on September 16, 2024.",1732045106007 Avis de mise en berne : Décès de Jocelyn De Varennes,Période de mise en berne : De l'aube au crépuscule le 23 novembre 2024.,"Endroit(s) de la mise en berne : Tous les navires, édifices et établissements de la Garde côtière canadienne partout aux pays.","Détails supplémentaires : MISE À JOUR Selon les Règles pour la mise en berne du drapeau national du Canada (article 14) , le jour de la cérémonie commémorative en mémoire de feu Jocelyn De Varennes, qui est décédé alors qu'il travaillait à bord du NGCC Vincent Massey, le 16 septembre 2024.",2024-11-23,2024-11-23,"[('Jocelyn De Varennes', 3), ('Vincent Massey', 2), ('Décès de Jocelyn De Varennes', 1), ('Période', 1), ('de la Garde', 1)]"
1732204321937,1732204321937 Notice of half-masting: National Day of Remembrance and Action on Violence Against Women,"Masting period: From sunrise to sunset on December 6, 2024.","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa.",Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 11).,1732204321937 Avis de mise en berne : Journée nationale de commémoration et d'action contre la violence faite aux femmes,Période de mise en berne : De l'aube au crépuscule le 6 décembre 2024.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix à Ottawa.",Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 11) .,2024-12-06,2024-12-06,"[('Période', 1), ('compris la', 1)]"
1732546234247,1732546234247 Notice of half-masting: Death of Rob Costelo,"Masting period: November 26, 2024","Masting location(s): The flags on all Canadian Coast Guard vessels, buildings and establishments in Nova Scotia, New Brunswick, Prince Edward Island, and Newfoundland and Labrador",Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 14),1732546234247 Avis de mise en berne : Décès de Rob Costelo,Période de mise en berne : Le 26 novembre 2024,"Endroit(s) de la mise en berne : Les drapeaux sur tous les navires, édifices et établissements de la Garde côtière canadienne en Nouvelle-Écosse, au Nouveau-Brunswick, à l’Île-du-Prince-Édouard et à Terre-Neuve-et-Labrador",Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (article 14),2024-11-26,2024-11-26,"[('Rob Costelo', 1), ('Décès de Rob Costelo', 1), ('Période', 1), ('Les', 1), ('de la Garde', 1)]"
